PlantVarietyID,PlantID,PlantVarietyName,PlantVarietyDescription,SoilTextureID,PHRangeID,IngredientNutrientID,OrganicMatterID,SalinityLevelID,ZoneID,HumidityID,WaterRequirementMin,WaterRequirementMax,SoilTexture_SoilTexture,SoilTexture_Description,PHRange_PHRange,PHRange_SoilType,PHRange_Description,OrganicMatter_OrganicMatterContent,OrganicMatter_Description,OrganicMatter_ImportanceToSoilAndPlants,SalinityLevel_SalinityLevel,SalinityLevel_Classification,SalinityLevel_Description,SalinityLevel_ImpactonPlants,Zone_Zone,Zone_TemperatureStartRange,Zone_TemperatureEndRange,Humidity_HumidityLevelLow,Humidity_HumidityLevelHigh,Humidity_Classification,Humidity_Description,Humidity_ImpactonPlants
2787,80,Hybrid Buckwheat,"A variety bred for increased yield and resilience to disease, used in grain production and cover cropping.",3,5,nan,3,1,11,3,ID: 5,ID: 7,Loamy Soil,"Balanced mix of sand, silt, and clay, well-draining but retains moisture, highly fertile.",6.6 - 7.3,Neutral,"Optimal for a wide range of plants, nutrient availability is high.",Moderate (2% - 4%),"Adequate organic matter levels, common in well-managed agricultural soils.","Improved water retention, better soil structure, increased microbial activity, and moderate nutrient availability.",< 2,Non-Saline,"Very low salinity, ideal for most crops.",No adverse effects on plant growth. Suitable for a wide variety of crops.,,,,50,70,Moderate,Comfortable for most plants; typical for temperate regions.,Generally ideal for most crops and plants; supports healthy growth and development.
2788,80,Prygun Buckwheat,"A variety known for early flowering and quick maturation, commonly grown in Ukraine.",3,5,nan,3,1,11,3,10,ID: 3,Loamy Soil,"Balanced mix of sand, silt, and clay, well-draining but retains moisture, highly fertile.",6.6 - 7.3,Neutral,"Optimal for a wide range of plants, nutrient availability is high.",Moderate (2% - 4%),"Adequate organic matter levels, common in well-managed agricultural soils.","Improved water retention, better soil structure, increased microbial activity, and moderate nutrient availability.",< 2,Non-Saline,"Very low salinity, ideal for most crops.",No adverse effects on plant growth. Suitable for a wide variety of crops.,,,,50,70,Moderate,Comfortable for most plants; typical for temperate regions.,Generally ideal for most crops and plants; supports healthy growth and development.
2789,80,Kharkiv Buckwheat,A Ukrainian variety known for its drought tolerance and adaptability to poor soils.,1,5,nan,2,1,11,2,ID: 15,ID: 20,Sandy Soil,"Large particles, gritty, excellent drainage, poor nutrient retention.",6.6 - 7.3,Neutral,"Optimal for a wide range of plants, nutrient availability is high.",Low (1% - 2%),"Soils with some organic matter, but still insufficient for optimal plant growth.","Limited nutrient cycling and water retention, poor microbial activity, and weaker soil structure.",< 2,Non-Saline,"Very low salinity, ideal for most crops.",No adverse effects on plant growth. Suitable for a wide variety of crops.,,,,30,50,Low,"Somewhat dry, common in transitional climates.",Moderate stress for moisture-sensitive plants; may require supplemental irrigation.
2790,80,Early Russian Buckwheat,An early-maturing buckwheat variety developed for shorter growing seasons in northern climates.,3,4,nan,3,1,11,3,3,ID: 2,Loamy Soil,"Balanced mix of sand, silt, and clay, well-draining but retains moisture, highly fertile.",6.1 - 6.5,Slightly Acidic,"Ideal for most plants, especially in loamy soils.",Moderate (2% - 4%),"Adequate organic matter levels, common in well-managed agricultural soils.","Improved water retention, better soil structure, increased microbial activity, and moderate nutrient availability.",< 2,Non-Saline,"Very low salinity, ideal for most crops.",No adverse effects on plant growth. Suitable for a wide variety of crops.,,,,50,70,Moderate,Comfortable for most plants; typical for temperate regions.,Generally ideal for most crops and plants; supports healthy growth and development.
2791,80,Canadian Buckwheat,"Grown in the colder regions of Canada, this variety is prized for its high-quality seeds and productivity.",3,5,nan,3,1,9,2,ID: 5,"The maximum water requirement for Canadian Buckwheat is approximately 5 to 10 liters per day. 

ID: 1",Loamy Soil,"Balanced mix of sand, silt, and clay, well-draining but retains moisture, highly fertile.",6.6 - 7.3,Neutral,"Optimal for a wide range of plants, nutrient availability is high.",Moderate (2% - 4%),"Adequate organic matter levels, common in well-managed agricultural soils.","Improved water retention, better soil structure, increased microbial activity, and moderate nutrient availability.",< 2,Non-Saline,"Very low salinity, ideal for most crops.",No adverse effects on plant growth. Suitable for a wide variety of crops.,,,,30,50,Low,"Somewhat dry, common in transitional climates.",Moderate stress for moisture-sensitive plants; may require supplemental irrigation.
2792,80,Indian Buckwheat,"A variety grown in warmer climates in India, where buckwheat is used both for food and traditional medicines.",3,3,nan,4,1,2,3,ID: 42,ID: 25,Loamy Soil,"Balanced mix of sand, silt, and clay, well-draining but retains moisture, highly fertile.",5.6 - 6.0,Moderately Acidic,"Many nutrients remain available, good for certain crops.",High (4% - 6%),"Rich organic content, typical of fertile, healthy soils with good plant growth.","Excellent nutrient availability, high microbial activity, improved soil aeration, and moisture retention.",< 2,Non-Saline,"Very low salinity, ideal for most crops.",No adverse effects on plant growth. Suitable for a wide variety of crops.,,,,50,70,Moderate,Comfortable for most plants; typical for temperate regions.,Generally ideal for most crops and plants; supports healthy growth and development.
2793,80,Emka Buckwheat,"A high-yielding variety developed for central European climates, known for its excellent grain quality.",3,5,nan,3,1,11,3,ID: 2,ID: 7,Loamy Soil,"Balanced mix of sand, silt, and clay, well-draining but retains moisture, highly fertile.",6.6 - 7.3,Neutral,"Optimal for a wide range of plants, nutrient availability is high.",Moderate (2% - 4%),"Adequate organic matter levels, common in well-managed agricultural soils.","Improved water retention, better soil structure, increased microbial activity, and moderate nutrient availability.",< 2,Non-Saline,"Very low salinity, ideal for most crops.",No adverse effects on plant growth. Suitable for a wide variety of crops.,,,,50,70,Moderate,Comfortable for most plants; typical for temperate regions.,Generally ideal for most crops and plants; supports healthy growth and development.
2794,80,Organic Buckwheat,"Buckwheat varieties specifically grown using organic methods, with a focus on soil health and sustainability.",3,3,nan,4,1,19,3,15,25,Loamy Soil,"Balanced mix of sand, silt, and clay, well-draining but retains moisture, highly fertile.",5.6 - 6.0,Moderately Acidic,"Many nutrients remain available, good for certain crops.",High (4% - 6%),"Rich organic content, typical of fertile, healthy soils with good plant growth.","Excellent nutrient availability, high microbial activity, improved soil aeration, and moisture retention.",< 2,Non-Saline,"Very low salinity, ideal for most crops.",No adverse effects on plant growth. Suitable for a wide variety of crops.,,,,50,70,Moderate,Comfortable for most plants; typical for temperate regions.,Generally ideal for most crops and plants; supports healthy growth and development.
2795,80,Vega Buckwheat,"A variety bred for grain production, known for its excellent grain size and milling properties.",3,5,nan,3,1,11,3,ID: 5,ID: 60,Loamy Soil,"Balanced mix of sand, silt, and clay, well-draining but retains moisture, highly fertile.",6.6 - 7.3,Neutral,"Optimal for a wide range of plants, nutrient availability is high.",Moderate (2% - 4%),"Adequate organic matter levels, common in well-managed agricultural soils.","Improved water retention, better soil structure, increased microbial activity, and moderate nutrient availability.",< 2,Non-Saline,"Very low salinity, ideal for most crops.",No adverse effects on plant growth. Suitable for a wide variety of crops.,,,,50,70,Moderate,Comfortable for most plants; typical for temperate regions.,Generally ideal for most crops and plants; supports healthy growth and development.
2796,80,Lileja Buckwheat,"A high-yield variety from Eastern Europe, commonly used for flour and groats, particularly in Poland and Ukraine.",3,5,nan,3,1,11,3,25,45,Loamy Soil,"Balanced mix of sand, silt, and clay, well-draining but retains moisture, highly fertile.",6.6 - 7.3,Neutral,"Optimal for a wide range of plants, nutrient availability is high.",Moderate (2% - 4%),"Adequate organic matter levels, common in well-managed agricultural soils.","Improved water retention, better soil structure, increased microbial activity, and moderate nutrient availability.",< 2,Non-Saline,"Very low salinity, ideal for most crops.",No adverse effects on plant growth. Suitable for a wide variety of crops.,,,,50,70,Moderate,Comfortable for most plants; typical for temperate regions.,Generally ideal for most crops and plants; supports healthy growth and development.
2797,80,Ukrainian Grey Buckwheat,"A regional variety known for its greyish seeds, commonly grown in Eastern Europe for flour and groats.",3,5,nan,3,1,11,3,ID: 5,ID: 2,Loamy Soil,"Balanced mix of sand, silt, and clay, well-draining but retains moisture, highly fertile.",6.6 - 7.3,Neutral,"Optimal for a wide range of plants, nutrient availability is high.",Moderate (2% - 4%),"Adequate organic matter levels, common in well-managed agricultural soils.","Improved water retention, better soil structure, increased microbial activity, and moderate nutrient availability.",< 2,Non-Saline,"Very low salinity, ideal for most crops.",No adverse effects on plant growth. Suitable for a wide variety of crops.,,,,50,70,Moderate,Comfortable for most plants; typical for temperate regions.,Generally ideal for most crops and plants; supports healthy growth and development.
2798,80,Buckwheat VNS,"A variety not otherwise specified (VNS), usually used for cover cropping and soil improvement due to its rapid growth.",3,5,nan,3,1,19,3,15,"The maximum water requirement for Buckwheat VNS is approximately 5-7 liters per day. 

ID: 5",Loamy Soil,"Balanced mix of sand, silt, and clay, well-draining but retains moisture, highly fertile.",6.6 - 7.3,Neutral,"Optimal for a wide range of plants, nutrient availability is high.",Moderate (2% - 4%),"Adequate organic matter levels, common in well-managed agricultural soils.","Improved water retention, better soil structure, increased microbial activity, and moderate nutrient availability.",< 2,Non-Saline,"Very low salinity, ideal for most crops.",No adverse effects on plant growth. Suitable for a wide variety of crops.,,,,50,70,Moderate,Comfortable for most plants; typical for temperate regions.,Generally ideal for most crops and plants; supports healthy growth and development.
2799,80,Ningxia Buckwheat,A Chinese variety known for its adaptability to arid environments and medicinal use due to high antioxidant content.,2,5,nan,3,1,11,1,ID: 20,10,Sandy Loam,"Mostly sand with some silt and clay; better structure than sandy soil, good drainage, moderately fertile.",6.6 - 7.3,Neutral,"Optimal for a wide range of plants, nutrient availability is high.",Moderate (2% - 4%),"Adequate organic matter levels, common in well-managed agricultural soils.","Improved water retention, better soil structure, increased microbial activity, and moderate nutrient availability.",< 2,Non-Saline,"Very low salinity, ideal for most crops.",No adverse effects on plant growth. Suitable for a wide variety of crops.,,,,0,30,Very Low,"Dry air, often found in arid regions or during winter months.","Can cause stress on plants, leading to wilting, leaf drop, and poor growth. Increased water evaporation."
2800,80,Grodno Buckwheat,"A high-yielding variety from Belarus, known for its resilience in colder climates and large seeds.",3,3,nan,3,1,9,3,ID: 15,10,Loamy Soil,"Balanced mix of sand, silt, and clay, well-draining but retains moisture, highly fertile.",5.6 - 6.0,Moderately Acidic,"Many nutrients remain available, good for certain crops.",Moderate (2% - 4%),"Adequate organic matter levels, common in well-managed agricultural soils.","Improved water retention, better soil structure, increased microbial activity, and moderate nutrient availability.",< 2,Non-Saline,"Very low salinity, ideal for most crops.",No adverse effects on plant growth. Suitable for a wide variety of crops.,,,,50,70,Moderate,Comfortable for most plants; typical for temperate regions.,Generally ideal for most crops and plants; supports healthy growth and development.
